bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,receiptId
,,1610409901000,1610409901000,,1610409901000,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce7ae0a7214ad4e001851
,,1610410004000,1610410004000,,1610410004000,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8150a7214ad4e0030a3
,,1610489897000,1610489897000,1610489897000.0,1610489897000,,,1610409600000.0,,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe20290a720f05ac004a84
,,1610488914000,1610488914000,1610488914000.0,1610488914000,,,1610409600000.0,,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1c520a7214ad2800245c
,,1610488675000,1610488675000,1610488675000.0,1610488675000,,,1610409600000.0,,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1b630a7214ad28001c79
,,1610410021000,1610410021000,,1610410021000,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8250a720f0515003510
,,1610489764000,1610489764000,1610489764000.0,1610489764000,,,1610409600000.0,,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe1fa40a7214ad2800427f
,,1610409867000,1610409867000,,1610409867000,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce78c0a7214ad4e001045
,,1610490831000,1610490831000,1610490831000.0,1610490831000,,,1610409600000.0,,PENDING,28.57,59c124bae4b0299e55b0f330,5ffe23cf0a720f05ac006cc2
,,1610411863000,1610411863000,1610411863000.0,1610411863000,,,1610409600000.0,,PENDING,28.57,59c124bae4b0299e55b0f330,5ffcef570a720f0515004e91
,,1610409982000,1610409982000,,1610409982000,,,,,SUBMITTED,,59c124bae4b0299e55b0f330,5ffce8000a7214ad4e002b57
5.0,All-receipts receipt bonus,1610557122000,1610557122000,1610557123000.0,1610557128000,1610557123000.0,5.0,1610496000000.0,2.0,FINISHED,29.0,5fff26bfb3348b03eb45bb32,5fff26c20a7214ad4c00000a
5.0,All-receipts receipt bonus,1610551139000,1610551139000,1610551140000.0,1610551140000,1610551140000.0,55.0,1610551139000.0,1.0,FINISHED,0.99,5fff0f4fb3348b03eb45abb0,5fff0f630a7214ad28006e2d
45.0,COMPLETE_PARTNER_RECEIPT,1610569271000,1610569271000,1610569272000.0,1610569272000,1610569272000.0,50.0,1610482871000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff56370a720f05f3000033
,,1610566816000,1610566816000,1610566817000.0,1610566817000,1610566817000.0,800.0,1610480416000.0,9.0,FINISHED,89.91,5fff4beedf9ace121f0c17ea,5fff4ca00a7214ad4c000029
25.0,COMPLETE_NONPARTNER_RECEIPT,1610557166000,1610557166000,1610557166000.0,1610557166000,1610557166000.0,25.0,1613235566000.0,1.0,FINISHED,1.0,5fff2698b3348b03eb45bb10,5fff26ee0a720f05f300001a
,,1610566801000,1610566801000,1610566802000.0,1610566802000,1610566802000.0,250.0,1609286400000.0,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea,5fff4c910a720f05f3000026
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610487778000,1610487778000,,1610553654000,,750.0,1610409600000.0,1.0,REJECTED,2.29,5ffe115404929101d0aaebb2,5ffe17e20a720f05ac0000e7
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610569243000,1610569243000,1610569245000.0,1610569245000,1610569245000.0,1750.0,1610569243000.0,1.0,FINISHED,10.0,5fff561abd4dff11dda8fa2b,5fff561b0a720f05f300002e
5.0,All-receipts receipt bonus,1610557181000,1610557181000,,1610557181000,1610557181000.0,2005.0,1610470781000.0,1.0,FLAGGED,1.0,5fff2698b3348b03eb45bb10,5fff26fd0a720f05f300001d
25.0,COMPLETE_NONPARTNER_RECEIPT,1610557179000,1610557179000,1610557181000.0,1610557185000,1610557181000.0,35.0,1610470779000.0,1.0,FINISHED,1.0,5fff2698b3348b03eb45bb10,5fff26fb0a7214ad4c000019
45.0,COMPLETE_PARTNER_RECEIPT,1610569290000,1610569290000,1610569290000.0,1610569290000,1610569290000.0,50.0,1610482890000.0,1.0,FINISHED,1.0,5fff55dabd4dff11dda8f5f1,5fff564a0a7214ad4c000030
45.0,COMPLETE_PARTNER_RECEIPT,1610566798000,1610566798000,1610566798000.0,1610566798000,1610566798000.0,50.0,1610480398000.0,1.0,FINISHED,1.0,5fff4beedf9ace121f0c17ea,5fff4c8e0a720f05f3000025
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610566785000,1610566785000,1610566786000.0,1610566786000,1610566786000.0,250.0,1610480385000.0,1.0,FINISHED,10.0,5fff4beedf9ace121f0c17ea,5fff4c810a720f05f3000023
5.0,All-receipts receipt bonus,1610566794000,1610566794000,1610566795000.0,1610566795000,1610566795000.0,5.0,1610258400000.0,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea,5fff4c8a0a7214ad4c000025
5.0,All-receipts receipt bonus,1610566796000,1610566796000,1610566797000.0,1610566797000,1610566797000.0,5.0,1609567200000.0,5.0,FINISHED,49.95,5fff4beedf9ace121f0c17ea,5fff4c8c0a7214ad4c000026
,,1610569293000,1610569293000,1610569293000.0,1610569293000,1610569293000.0,250.0,1610258400000.0,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1,5fff564d0a720f05f3000038
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610557131000,1610557131000,1610557133000.0,1610557133000,1610557133000.0,295.0,1610470731000.0,2.0,FINISHED,2.0,5fff2698b3348b03eb45bb10,5fff26cb0a7214ad4c00000e
45.0,COMPLETE_PARTNER_RECEIPT,1610566825000,1610566825000,1610566826000.0,1610566826000,1610566826000.0,100.0,1610566825000.0,1.0,FINISHED,0.99,5fff4beedf9ace121f0c17ea,5fff4ca90a720f05f300002a
5.0,All-receipts receipt bonus,1610551180000,1610551180000,1610551180000.0,1610551180000,1610551180000.0,305.0,1610464780000.0,1.0,FINISHED,1.0,5fff0f4fb3348b03eb45abb0,5fff0f8c0a7214ad28006e32
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610557081000,1610557081000,1610557984000.0,1610557984000,1610557084000.0,750.0,1610409600000.0,5.0,FINISHED,50.0,5fff2698b3348b03eb45bb10,5fff26990a720f05f300000b
5.0,All-receipts receipt bonus,1610557124000,1610557124000,1610557125000.0,1610557129000,1610557125000.0,5.0,1610496000000.0,3.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32,5fff26c40a720f05f3000014
5.0,All-receipts receipt bonus,1610557143000,1610557143000,1610557149000.0,1610557149000,1610557143000.0,5.0,1610470743000.0,2.0,FINISHED,1.0,5fff2698b3348b03eb45bb10,5fff26d70a7214ad4c00000f
5.0,All-receipts receipt bonus,1610557126000,1610557126000,1610557126000.0,1610557131000,1610557126000.0,5.0,1610496000000.0,1.0,FINISHED,22.0,5fff26bfb3348b03eb45bb32,5fff26c60a7214ad4c00000c
45.0,COMPLETE_PARTNER_RECEIPT,1610551193000,1610551193000,1610551195000.0,1610551195000,1610551195000.0,50.0,1610464793000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff0f990a7214ad28006e36
5.0,All-receipts receipt bonus,1610569326000,1610569326000,1610569326000.0,1610569326000,1610569326000.0,5.0,1610085600000.0,5.0,FINISHED,49.95,5fff55dabd4dff11dda8f5f1,5fff566e0a720f05f300003f
,,1610557169000,1610557169000,,1610557169000,,8700.0,1613235569000.0,10.0,FLAGGED,290.0,5fff2698b3348b03eb45bb10,5fff26f10a7214ad4c000018
5.0,All-receipts receipt bonus,1610566769000,1610566769000,1610566771000.0,1610566771000,1610566771000.0,5.0,1609443569000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff4c710a7214ad4c00001d
5.0,All-receipts receipt bonus,1610569262000,1610569262000,1610569263000.0,1610569263000,1610569263000.0,5.0,1609446062000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,5fff562e0a720f05f300002f
,,1610566806000,1610566806000,1610566807000.0,1610566807000,1610566807000.0,91.2,1610480406000.0,4.0,FINISHED,18.2,5fff4beedf9ace121f0c17ea,5fff4c960a720f05f3000027
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610566781000,1610566781000,1610566782000.0,1610566782000,1610566782000.0,750.0,1610480381000.0,1.0,FINISHED,1.0,5fff4c7d61ffa811fdb0856f,5fff4c7d0a720f05f3000022
5.0,All-receipts receipt bonus,1610659959000,1610659959000,1610659961000.0,1610659961000,1610659961000.0,5.0,1609536759000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,6000b8770a720f05f3000069
5.0,All-receipts receipt bonus,1610667185000,1610667185000,1610667185000.0,1610667190000,1610667185000.0,5.0,1610582400000.0,3.0,FINISHED,21.0,6000d4abe2571211db395b5c,6000d4b10a720f05f3000076
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610659972000,1610659972000,1610659972000.0,1610659972000,1610659972000.0,750.0,1610573572000.0,1.0,FINISHED,1.0,6000b884fb296c121a81ad3b,6000b8840a720f05f300006c
5.0,All-receipts receipt bonus,1610659880000,1610659880000,1610659881000.0,1610659881000,1610659881000.0,5.0,1610344800000.0,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1,6000b8280a720f05f3000061
45.0,COMPLETE_PARTNER_RECEIPT,1610659969000,1610659969000,1610659970000.0,1610659970000,1610659970000.0,50.0,1610573569000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,6000b8810a7214ad4c00005e
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667149000,1610667149000,1610668051000.0,1610668051000,1610667151000.0,500.0,1610496000000.0,5.0,FINISHED,50.0,6000d46cfb296c121a81b20c,6000d48d0a7214ad4c000063
5.0,All-receipts receipt bonus,1610667184000,1610667184000,1610667184000.0,1610667189000,1610667184000.0,5.0,1610582400000.0,1.0,FINISHED,20.0,6000d4abe2571211db395b5c,6000d4b00a7214ad4c00006c
,,1610667219000,1610667219000,,1610667219000,,,1509321600000.0,3.0,REJECTED,3.0,6000d46cfb296c121a81b20c,6000d4d30a720f05f3000081
5.0,All-receipts receipt bonus,1610659965000,1610659965000,1610659966000.0,1610659966000,1610659966000.0,5.0,1610573565000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,6000b87d0a7214ad4c00005d
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610658494000,1610658494000,1610658502000.0,1610660204000,1610658502000.0,682.4,1610582400000.0,21.0,FINISHED,84.78,5e27526d0bdb6a138c32b556,6000b2be0a7214ad4c00004d
,,1610664006000,1610664006000,1610664015000.0,1610664017000,1610664015000.0,837.4,1610582400000.0,21.0,FINISHED,101.75,5e27526d0bdb6a138c32b556,6000c8460a720f05f300006f
100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667182000,1610667182000,1610667183000.0,1610667188000,1610667183000.0,100.0,1610582400000.0,4.0,FINISHED,20.0,6000d4abe2571211db395b5c,6000d4ae0a720f05f3000075
,,1610667178000,1610667178000,,1610667178000,,,,0.0,FLAGGED,0.0,6000d4aafb296c121a81b27e,6000d4aa0a720f05f3000072
,,1610660279000,1610660279000,1610660286000.0,1610660289000,1610660286000.0,237.8,1610582400000.0,21.0,FINISHED,90.36,5e27526d0bdb6a138c32b556,6000b9b70a720f05f300006d
25.0,COMPLETE_NONPARTNER_RECEIPT,1610634974000,1610634974000,1610634975000.0,1610634975000,1610634975000.0,160.0,1610548574000.0,2.0,FINISHED,2.0,600056a3f7e5b011fce897b0,600056de0a720f05f3000049
,,1610659887000,1610659887000,1610659887000.0,1610659887000,1610659887000.0,250.0,1610172000000.0,5.0,FINISHED,49.95,6000b7aefb296c121a8198b1,6000b82f0a720f05f3000063
,,1610656971381,1610656971381,,1610656971381,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6000accd0a7214ad4c00004b
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667137000,1610667137000,1610667140000.0,1610667145000,1610667138000.0,750.0,1610580737000.0,2.0,FINISHED,11.0,6000d46cfb296c121a81b20c,6000d4810a720f05f3000070
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610635012000,1610635012000,1610635013000.0,1610635017000,1610635013000.0,750.0,1610582400000.0,6.0,FINISHED,25.0,60005704bd4dff11dda90a9d,600057040a7214ad4c000041
5.0,All-receipts receipt bonus,1610667189000,1610667189000,,1610667194000,,5.0,1610582400000.0,1.0,REJECTED,10.0,6000d4b5fb296c121a81b2bd,6000d4b50a720f05f3000078
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667194000,1610667194000,,1610667195000,1610667195000.0,750.0,1610580794000.0,1.0,FLAGGED,1.0,6000d4bae2571211db395b9f,6000d4ba0a720f05f300007a
,,1610663753595,1610663753596,,1610663753596,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6000c74b0a7214ad4c000060
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610634966000,1610634966000,,1610634968000,1610634968000.0,810.0,1610548566000.0,5.0,FLAGGED,13.0,600056d6bd4dff11dda90a3f,600056d60a720f05f3000047
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667152000,1610667152000,1610667153000.0,1610667153000,1610667153000.0,350.0,1609977600000.0,1.0,FINISHED,10.0,6000d46cfb296c121a81b20c,6000d4900a7214ad4c000064
,,1610667196000,1610667196000,,1610667197000,,8700.0,1613345597000.0,10.0,FLAGGED,290.0,6000d46cfb296c121a81b20c,6000d4bc0a7214ad4c000070
,,1610646196000,1610646196000,,1610646391000,,,1610582400000.0,4.0,REJECTED,4.0,5e56d38507a0df22a15dfc85,600082b40a720f05f3000058
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610667180000,1610667180000,1610667181000.0,1610667185000,1610667181000.0,250.0,1610582400000.0,3.0,FINISHED,23.0,6000d4abe2571211db395b5c,6000d4ac0a7214ad4c000069
5.0,All-receipts receipt bonus,1610634970000,1610634970000,1610634971000.0,1610634976000,1610634970000.0,5.0,1610548570000.0,2.0,FINISHED,11.0,600056a3f7e5b011fce897b0,600056da0a720f05f3000048
5.0,All-receipts receipt bonus,1610659929000,1610659929000,1610659930000.0,1610659930000,1610659930000.0,5.0,1610573529000.0,4.0,FINISHED,18.2,6000b7aefb296c121a8198b1,6000b8590a7214ad4c000057
25.0,COMPLETE_NONPARTNER_RECEIPT,1610634986000,1610634986000,,1610634986000,,25.0,1610548586000.0,1.0,FLAGGED,1.0,600056a3f7e5b011fce897b0,600056ea0a720f05f300004b
,,1610745332787,1610745332787,,1610745332787,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3,600205f60a7214ad4c00007b
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610745344000,1610745344000,1610745437000.0,1610745447000,1610745437000.0,855.7,1610150400000.0,86.0,FINISHED,271.63,6000b75bbe5fc96dfee1d4d3,600206000a720f05f3000087
,,1610726161788,1610726161788,,1610726161788,,,,,SUBMITTED,,6000b75bbe5fc96dfee1d4d3,6001bb110a720f05f3000085
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610745895000,1610745895000,1610745979000.0,1610745989000,1610745979000.0,605.7,1610150400000.0,103.0,FINISHED,427.81,6000b75bbe5fc96dfee1d4d3,600208270a720f05f3000088
,,1610736550344,1610736550344,,1610736550344,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6001e3a80a7214ad4c000078
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610838896000,1610838896000,1610839790000.0,1610839900000,1610839790000.0,2416.7,1610755200000.0,211.0,FINISHED,803.48,60037329e257124ec6b99eeb,600373700a720f05f3000091
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610759823000,1610759823000,1610760244000.0,1610760290000,1610760244000.0,1806.4,1609804800000.0,202.0,FINISHED,776.79,60023de5fb296c121a81b955,60023e8f0a720f05f300008b
,,1610762189008,1610762189008,,1610762189008,,,,,SUBMITTED,,6002475cfb296c121a81b98d,600247cd0a7214ad4c00007e
,,1610768055941,1610768055941,,1610768055941,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6,60025eb70a720f05f300008e
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610747178000,1610747178000,1610747385000.0,1610759601000,1610747385000.0,405.7,1610150400000.0,93.0,FINISHED,373.55,6000b75bbe5fc96dfee1d4d3,60020d2a0a720f05f300008a
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610766604000,1610766604000,1610767135000.0,1610767152000,1610767135000.0,1516.9,1610582400000.0,208.0,FINISHED,746.94,600258dafb296c4ef805d9b7,6002590c0a7214ad4c000082
,,1610765397711,1610765397711,,1610765397711,,,,,SUBMITTED,,6002541ae257124ec6b99a3a,600254550a720f05f300008c
,,1610764192583,1610764192583,,1610764192583,,,,,SUBMITTED,,60024f24e257124ec6b99a13,60024fa00a7214ad4c00007f
,,1610768213488,1610768213488,,1610768213488,,,,,SUBMITTED,,60025c65fb296c4ef805d9e6,60025f550a7214ad4c000084
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610767544000,1610767544000,1610767915000.0,1610767925000,1610767915000.0,1658.3,1610668800000.0,335.0,FINISHED,1177.84,60025c65fb296c4ef805d9e6,60025cb80a720f05f300008d
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610838053000,1610838053000,1610838543000.0,1610838569000,1610838543000.0,2685.8,1610755200000.0,240.0,FINISHED,850.49,60037005e257124ec6b99ec2,600370250a720f05f3000090
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610766414000,1610766414000,1610766420000.0,1610766425000,1610766420000.0,879.1,1610668800000.0,6.0,FINISHED,30.65,6002541ae257124ec6b99a3a,6002584e0a7214ad4c000081
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610746614000,1610746614000,1610746985000.0,1610759601000,1610746985000.0,250.0,1610668800000.0,1.0,FINISHED,3.99,6000b75bbe5fc96dfee1d4d3,60020af60a720f05f3000089
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610768417000,1610768417000,1610768846000.0,1610768851000,1610768846000.0,3659.4,1610668800000.0,309.0,FINISHED,1043.18,60025fe0e257124ec6b99a87,600260210a720f05f300008f
,,1610914022166,1610914022166,,1610914022166,,,,,SUBMITTED,,600498c4e257124ec6b9a331,600498e60a720f05f3000093
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610840912000,1610840912000,1610841795000.0,1610841862000,1610841795000.0,934.4,1610755200000.0,39.0,FINISHED,118.05,60037a94fb296c4ef805ddbe,60037b500a7214ad4c000086
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610917362000,1610917362000,1610917784000.0,1610918055000,1610917784000.0,877.7,1610150400000.0,164.0,FINISHED,574.16,6004a5d3fb296c4ef805e256,6004a5f20a7214ad4c000088
,,1610913333568,1610913333568,,1610913333568,,,,,SUBMITTED,,600495c3fb296c4ef805e1fc,600496350a7214ad4c000087
,,1610911250431,1610911250431,,1610911250431,,,,,SUBMITTED,,5fa32b4d898c7a11a6bcebce,60048e120a720f05f3000092
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610915229000,1610915229000,1610916036000.0,1610916077000,1610916036000.0,922.1,1609459200000.0,212.0,FINISHED,743.79,60049cdce257124ec6b9a353,60049d9d0a720f05f3000094
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611001356000,1611001356000,,1611001389000,,800.0,1610841600000.0,2.0,FLAGGED,10.0,5fb0a078be5fc9775c1f3945,6005ee0e0a7214ad4c000089
,,1610987021857,1610987021857,,1610987021857,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6005b60f0a720f05f3000096
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610918301000,1610918301000,1610918798000.0,1610982060000,1610918798000.0,1541.8,1610150400000.0,167.0,FINISHED,574.65,6004a965e257124ec6b9a39f,6004a99e0a720f05f3000095
,,1611003203747,1611003203747,,1611003203747,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612,6005f5450a720f05f3000097
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1610740295000,1610740295000,1611001614000.0,1611001626000,1611001614000.0,750.0,1610496000000.0,1.0,FINISHED,1.0,5fb0a078be5fc9775c1f3945,6001f2470a7214ad4c00007a
5.0,All-receipts receipt bonus,1611090879000,1611090879000,1611090880000.0,1611090880000,1611090880000.0,5.0,1611004479000.0,1.0,FINISHED,10.0,60074b49325c8a1794623876,60074bbf0a720f05fa000039
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088382000,1611088382000,1611088386000.0,1611088386000,1611088386000.0,1000.0,1610604000000.0,5.0,FINISHED,49.95,600741d06e6469120a787853,600741fe0a7214ad89000001
5.0,All-receipts receipt bonus,1611090827000,1611090827000,1611090827000.0,1611090827000,1611090827000.0,5.0,1611004427000.0,4.0,FINISHED,4.66,60074b49325c8a1794623876,60074b8b0a7214ad89000029
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088444000,1611088444000,1611088445000.0,1611088445000,1611088445000.0,755.0,1611002044000.0,1.0,FINISHED,1.0,6007423b6e6469120a787c2c,6007423c0a720f05fa000001
,,1611090020000,1611090020000,1611090020000.0,1611090020000,1611090020000.0,350.0,1611090020000.0,1.0,FINISHED,9.99,600748196e64691717e8d4f0,600748640a720f05fa000026
,,1611090877000,1611090877000,1611090877000.0,1611090877000,1611090877000.0,125.0,1610776800000.0,5.0,FINISHED,25.0,60074b49325c8a1794623876,60074bbd0a7214ad89000031
45.0,COMPLETE_PARTNER_RECEIPT,1611089614000,1611089614000,1611089615000.0,1611089615000,1611089615000.0,50.0,1611003214000.0,1.0,FINISHED,1.0,6007464b6e64691717e8c1f0,600746ce0a720f05fa000017
5.0,All-receipts receipt bonus,1611088478000,1611088478000,1611088479000.0,1611088479000,1611088479000.0,5.0,1611002078000.0,1.0,FINISHED,1.0,600741d06e6469120a787853,6007425e0a720f05fa00000a
45.0,COMPLETE_PARTNER_RECEIPT,1611090835000,1611090835000,1611090836000.0,1611090836000,1611090836000.0,50.0,1611004435000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,60074b930a7214ad8900002d
45.0,COMPLETE_PARTNER_RECEIPT,1611089659000,1611089659000,1611089660000.0,1611089660000,1611089660000.0,50.0,1611003259000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,600746fb0a7214ad8900001b
250.0,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088457000,1611088457000,1611088458000.0,1611088458000,1611088458000.0,250.0,1610776800000.0,5.0,FINISHED,25.0,600741d06e6469120a787853,600742490a720f05fa000004
5.0,All-receipts receipt bonus,1611090891000,1611090891000,1611090891000.0,1611090891000,1611090891000.0,5.0,1611004491000.0,1.0,FINISHED,1.0,60074b49325c8a1794623876,60074bcb0a7214ad89000037
150.0,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611088461000,1611088461000,1611088461000.0,1611088461000,1611088461000.0,150.0,1611002061000.0,1.0,FINISHED,10.0,600741d06e6469120a787853,6007424d0a720f05fa000006
5.0,All-receipts receipt bonus,1611090832000,1611090832000,1611090833000.0,1611090833000,1611090833000.0,5.0,1609967632000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,60074b900a7214ad8900002b
5.0,All-receipts receipt bonus,1611090892000,1611090892000,1611090893000.0,1611090893000,1611090893000.0,5.0,1610604000000.0,5.0,FINISHED,49.95,60074b49325c8a1794623876,60074bcc0a7214ad89000038
750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611089661000,1611089661000,1611089661000.0,1611089661000,1611089661000.0,755.0,1611003261000.0,1.0,FINISHED,1.0,600746fd6e64691717e8cfb5,600746fd0a720f05fa00001f
500.0,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611068113000,1611068113000,1611068129000.0,1611068131000,1611068129000.0,574.4,1610928000000.0,14.0,FINISHED,30.57,6006f1c5e257127d5d9aedfb,6006f2d10a7214ad4c00008b
27.0,COMPLETE_PARTNER_RECEIPT,1611089642000,1611089642000,1611089642000.0,1611089642000,1611089642000.0,50.6,1611003242000.0,4.0,FINISHED,4.66,6007464b6e64691717e8c1f0,600746ea0a720f05fa00001b
5.0,All-receipts receipt bonus,1611089625000,1611089625000,1611089625000.0,1611089625000,1611089625000.0,5.0,1611003225000.0,4.0,FINISHED,4.66,6007464b6e64691717e8c1f0,600746d90a7214ad89000015
5.0,All-receipts receipt bonus,1611089606000,1611089606000,1611089607000.0,1611089607000,1611089607000.0,5.0,1609707206000.0,1.0,FINISHED,1.0,6007464b6e64691717e8c1f0,600746c60a7214ad89000011
5.0,All-receipts receipt bonus,1611089613000,1611089613000,1611089613000.0,1611089613000,1611089613000.0,5.0,1610085600000.0,5.0,FINISHED,49.95,6007464b6e64691717e8c1f0,600746cd0a7214ad89000013
45.0,COMPLETE_PARTNER_RECEIPT,1611088450000,1611088450000,1611088451000.0,1611088451000,1611088451000.0,50.0,1611002050000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,600742420a720f05fa000003
5.0,All-receipts receipt bonus,1611089609000,1611089609000,1611089610000.0,1611089610000,1611089610000.0,5.0,1610776800000.0,5.0,FINISHED,49.95,6007464b6e64691717e8c1f0,600746c90a7214ad89000012
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611089600000,1611089600000,1611089600000.0,1611089600000,1611089600000.0,300.0,1611089600000.0,5.0,FINISHED,25.0,6007464b6e64691717e8c1f0,600746c00a7214ad8900000f
5.0,All-receipts receipt bonus,1611090830000,1611090830000,1611090832000.0,1611090832000,1611090832000.0,5.0,1609967630000.0,1.0,FINISHED,1.0,54943462e4b07e684157a532,60074b8e0a7214ad8900002a
300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1611090813000,1611090813000,1611090814000.0,1611090814000,1611090814000.0,300.0,1611004413000.0,9.0,FINISHED,89.91,60074b49325c8a1794623876,60074b7d0a720f05fa000037
